Product,Quantity Ordered,Price Each,Month,Hour,Day,City,Revenue
Wired Headphones,2.0,11.99,10,17,Tuesday,Dallas,23.98
20in Monitor,1.0,109.99,10,16,Wednesday,New York City,109.99
AAA Batteries (4-pack),1.0,2.99,10,20,Sunday,Los Angeles,2.99
Flatscreen TV,1.0,300.0,10,19,Tuesday,Boston,300.0
20in Monitor,1.0,109.99,10,20,Monday,Boston,109.99
27in 4K Gaming Monitor,1.0,389.99,10,22,Sunday,Los Angeles,389.99
AAA Batteries (4-pack),1.0,2.99,10,8,Monday,Atlanta,2.99
Lightning Charging Cable,1.0,14.95,10,9,Thursday,Los Angeles,14.95
Macbook Pro Laptop,1.0,1700.0,10,14,Thursday,Portland,1700.0
27in FHD Monitor,1.0,149.99,10,11,Saturday,Los Angeles,149.99
USB-C Charging Cable,2.0,11.95,10,9,Tuesday,Los Angeles,23.9
Apple Airpods Headphones,1.0,150.0,10,21,Saturday,San Francisco,150.0
Macbook Pro Laptop,1.0,1700.0,10,20,Wednesday,New York City,1700.0
27in 4K Gaming Monitor,1.0,389.99,10,18,Wednesday,Seattle,389.99
AAA Batteries (4-pack),1.0,2.99,10,6,Thursday,Boston,2.99
Flatscreen TV,1.0,300.0,10,6,Tuesday,San Francisco,300.0
Wired Headphones,1.0,11.99,10,13,Monday,Boston,11.99
AAA Batteries (4-pack),5.0,2.99,10,8,Wednesday,Los Angeles,14.950000000000001
Bose SoundSport Headphones,1.0,99.99,10,4,Saturday,San Francisco,99.99
Google Phone,1.0,600.0,10,15,Wednesday,Boston,600.0
USB-C Charging Cable,1.0,11.95,10,21,Friday,San Francisco,11.95
34in Ultrawide Monitor,1.0,379.99,10,18,Tuesday,New York City,379.99
27in FHD Monitor,1.0,149.99,10,4,Thursday,Los Angeles,149.99
Lightning Charging Cable,1.0,14.95,10,11,Wednesday,Boston,14.95
20in Monitor,1.0,109.99,10,17,Tuesday,Seattle,109.99
USB-C Charging Cable,1.0,11.95,10,9,Wednesday,Los Angeles,11.95
USB-C Charging Cable,1.0,11.95,10,17,Tuesday,Boston,11.95
Macbook Pro Laptop,1.0,1700.0,10,5,Thursday,Seattle,1700.0
Lightning Charging Cable,1.0,14.95,10,19,Sunday,Los Angeles,14.95
AA Batteries (4-pack),1.0,3.84,10,18,Tuesday,Portland,3.84
AA Batteries (4-pack),5.0,3.84,10,14,Friday,Boston,19.2
USB-C Charging Cable,1.0,11.95,10,23,Wednesday,New York City,11.95
AA Batteries (4-pack),1.0,3.84,10,22,Tuesday,Boston,3.84
34in Ultrawide Monitor,1.0,379.99,10,10,Saturday,New York City,379.99
USB-C Charging Cable,1.0,11.95,10,16,Tuesday,Atlanta,11.95
USB-C Charging Cable,1.0,11.95,10,12,Wednesday,Los Angeles,11.95
Apple Airpods Headphones,1.0,150.0,10,6,Tuesday,San Francisco,150.0
Google Phone,1.0,600.0,10,14,Wednesday,San Francisco,600.0
AAA Batteries (4-pack),1.0,2.99,10,9,Sunday,Los Angeles,2.99
USB-C Charging Cable,1.0,11.95,10,18,Sunday,Atlanta,11.95
27in FHD Monitor,1.0,149.99,10,0,Thursday,Austin,149.99
34in Ultrawide Monitor,1.0,379.99,10,17,Monday,San Francisco,379.99
27in FHD Monitor,1.0,149.99,10,19,Thursday,San Francisco,149.99
AA Batteries (4-pack),4.0,3.84,10,19,Thursday,San Francisco,15.36
AA Batteries (4-pack),1.0,3.84,10,12,Thursday,Seattle,3.84
Lightning Charging Cable,1.0,14.95,10,5,Wednesday,Portland,14.95
27in 4K Gaming Monitor,1.0,389.99,10,17,Friday,Los Angeles,389.99
34in Ultrawide Monitor,1.0,379.99,10,20,Friday,New York City,379.99
27in FHD Monitor,1.0,149.99,10,21,Saturday,Seattle,149.99
Bose SoundSport Headphones,1.0,99.99,10,15,Sunday,Los Angeles,99.99
34in Ultrawide Monitor,1.0,379.99,10,0,Monday,Atlanta,379.99
ThinkPad Laptop,1.0,999.99,10,12,Sunday,Los Angeles,999.99
AAA Batteries (4-pack),1.0,2.99,10,12,Wednesday,Los Angeles,2.99
Lightning Charging Cable,1.0,14.95,10,9,Monday,Seattle,14.95
AA Batteries (4-pack),2.0,3.84,10,13,Friday,San Francisco,7.68
Wired Headphones,1.0,11.99,10,18,Thursday,San Francisco,11.99
Apple Airpods Headphones,1.0,150.0,10,9,Tuesday,San Francisco,150.0
34in Ultrawide Monitor,1.0,379.99,10,21,Wednesday,Portland,379.99
ThinkPad Laptop,1.0,999.99,10,11,Thursday,New York City,999.99
Lightning Charging Cable,1.0,14.95,10,21,Saturday,Dallas,14.95
Apple Airpods Headphones,1.0,150.0,10,18,Saturday,Austin,150.0
iPhone,1.0,700.0,10,19,Monday,Atlanta,700.0
AAA Batteries (4-pack),1.0,2.99,10,16,Sunday,Los Angeles,2.99
iPhone,1.0,700.0,10,8,Friday,Boston,700.0
AAA Batteries (4-pack),1.0,2.99,10,1,Tuesday,San Francisco,2.99
Wired Headphones,1.0,11.99,10,15,Monday,Seattle,11.99
iPhone,1.0,700.0,10,4,Monday,San Francisco,700.0
Lightning Charging Cable,1.0,14.95,10,9,Monday,San Francisco,14.95
Lightning Charging Cable,1.0,14.95,10,12,Wednesday,San Francisco,14.95
Google Phone,1.0,600.0,10,11,Saturday,Seattle,600.0
AAA Batteries (4-pack),2.0,2.99,10,1,Monday,Atlanta,5.98
Lightning Charging Cable,1.0,14.95,10,13,Wednesday,San Francisco,14.95
iPhone,1.0,700.0,10,18,Saturday,San Francisco,700.0
27in 4K Gaming Monitor,1.0,389.99,10,12,Sunday,New York City,389.99
Lightning Charging Cable,2.0,14.95,10,19,Tuesday,New York City,29.9
Wired Headphones,1.0,11.99,10,6,Saturday,San Francisco,11.99
ThinkPad Laptop,1.0,999.99,10,17,Thursday,New York City,999.99
Apple Airpods Headphones,1.0,150.0,10,13,Tuesday,New York City,150.0
Wired Headphones,1.0,11.99,10,23,Monday,New York City,11.99
ThinkPad Laptop,1.0,999.99,10,16,Monday,Seattle,999.99
Bose SoundSport Headphones,1.0,99.99,10,13,Saturday,San Francisco,99.99
AA Batteries (4-pack),1.0,3.84,10,17,Saturday,Boston,3.84
AAA Batteries (4-pack),1.0,2.99,10,16,Thursday,New York City,2.99
USB-C Charging Cable,1.0,11.95,10,21,Sunday,Austin,11.95
Lightning Charging Cable,1.0,14.95,10,8,Tuesday,Seattle,14.95
USB-C Charging Cable,1.0,11.95,10,19,Sunday,New York City,11.95
AAA Batteries (4-pack),3.0,2.99,10,19,Thursday,Dallas,8.97
AAA Batteries (4-pack),2.0,2.99,10,16,Saturday,Los Angeles,5.98
27in 4K Gaming Monitor,1.0,389.99,10,15,Friday,Los Angeles,389.99
AA Batteries (4-pack),1.0,3.84,10,22,Tuesday,Atlanta,3.84
Wired Headphones,1.0,11.99,10,12,Thursday,Los Angeles,11.99
Flatscreen TV,1.0,300.0,10,21,Saturday,New York City,300.0
ThinkPad Laptop,1.0,999.99,10,13,Sunday,San Francisco,999.99
AAA Batteries (4-pack),1.0,2.99,10,20,Thursday,Boston,2.99
Wired Headphones,1.0,11.99,10,14,Sunday,New York City,11.99
27in 4K Gaming Monitor,1.0,389.99,10,15,Friday,Atlanta,389.99
Lightning Charging Cable,1.0,14.95,10,19,Friday,Seattle,14.95
Wired Headphones,1.0,11.99,10,16,Thursday,Atlanta,11.99
Bose SoundSport Headphones,1.0,99.99,10,12,Saturday,San Francisco,99.99
27in FHD Monitor,1.0,149.99,10,13,Tuesday,San Francisco,149.99
Apple Airpods Headphones,1.0,150.0,10,9,Saturday,Dallas,150.0
27in FHD Monitor,1.0,149.99,10,20,Wednesday,San Francisco,149.99
Wired Headphones,1.0,11.99,10,14,Sunday,Dallas,11.99
USB-C Charging Cable,1.0,11.95,10,20,Tuesday,Dallas,11.95
Wired Headphones,1.0,11.99,10,13,Thursday,Los Angeles,11.99
LG Dryer,1.0,600.0,10,17,Tuesday,Los Angeles,600.0
Lightning Charging Cable,1.0,14.95,10,16,Sunday,Seattle,14.95
Lightning Charging Cable,2.0,14.95,10,6,Saturday,Dallas,29.9
27in FHD Monitor,1.0,149.99,10,22,Saturday,New York City,149.99
Google Phone,1.0,600.0,10,21,Friday,Boston,600.0
Bose SoundSport Headphones,1.0,99.99,10,22,Wednesday,San Francisco,99.99
Wired Headphones,1.0,11.99,10,14,Sunday,San Francisco,11.99
AA Batteries (4-pack),2.0,3.84,10,17,Tuesday,San Francisco,7.68
Bose SoundSport Headphones,1.0,99.99,10,17,Sunday,Austin,99.99
Wired Headphones,1.0,11.99,10,20,Tuesday,Los Angeles,11.99
Apple Airpods Headphones,1.0,150.0,10,13,Friday,Atlanta,150.0
AAA Batteries (4-pack),1.0,2.99,10,20,Sunday,Austin,2.99
iPhone,1.0,700.0,10,11,Saturday,Austin,700.0
AA Batteries (4-pack),2.0,3.84,10,12,Monday,Atlanta,7.68
AA Batteries (4-pack),1.0,3.84,10,23,Monday,Dallas,3.84
USB-C Charging Cable,1.0,11.95,10,0,Sunday,Boston,11.95
Bose SoundSport Headphones,1.0,99.99,10,13,Tuesday,Los Angeles,99.99
USB-C Charging Cable,1.0,11.95,10,8,Friday,New York City,11.95
Lightning Charging Cable,1.0,14.95,10,12,Monday,Atlanta,14.95
USB-C Charging Cable,1.0,11.95,10,21,Monday,Austin,11.95
Google Phone,1.0,600.0,10,20,Thursday,San Francisco,600.0
USB-C Charging Cable,1.0,11.95,10,20,Thursday,San Francisco,11.95
Wired Headphones,1.0,11.99,10,17,Monday,San Francisco,11.99
Lightning Charging Cable,1.0,14.95,10,17,Friday,Los Angeles,14.95
Vareebadd Phone,1.0,400.0,10,19,Tuesday,Portland,400.0
27in FHD Monitor,1.0,149.99,10,11,Tuesday,Boston,149.99
AA Batteries (4-pack),1.0,3.84,10,20,Friday,Los Angeles,3.84
iPhone,1.0,700.0,10,21,Wednesday,San Francisco,700.0
Lightning Charging Cable,1.0,14.95,10,21,Wednesday,San Francisco,14.95
AAA Batteries (4-pack),1.0,2.99,10,17,Saturday,New York City,2.99
AA Batteries (4-pack),3.0,3.84,10,18,Wednesday,Boston,11.52
ThinkPad Laptop,1.0,999.99,10,11,Sunday,Dallas,999.99
Lightning Charging Cable,1.0,14.95,10,13,Thursday,Portland,14.95
Wired Headphones,1.0,11.99,10,19,Tuesday,Portland,11.99
AA Batteries (4-pack),1.0,3.84,10,20,Saturday,Portland,3.84
USB-C Charging Cable,1.0,11.95,10,5,Sunday,Los Angeles,11.95
Lightning Charging Cable,1.0,14.95,10,20,Monday,Los Angeles,14.95
AA Batteries (4-pack),2.0,3.84,10,16,Tuesday,Boston,7.68
Apple Airpods Headphones,1.0,150.0,10,19,Monday,San Francisco,150.0
Bose SoundSport Headphones,1.0,99.99,10,12,Friday,Austin,99.99
Flatscreen TV,1.0,300.0,10,14,Saturday,Portland,300.0
Macbook Pro Laptop,1.0,1700.0,10,12,Friday,New York City,1700.0
Flatscreen TV,1.0,300.0,10,16,Thursday,Los Angeles,300.0
Lightning Charging Cable,1.0,14.95,10,18,Friday,Los Angeles,14.95
Wired Headphones,1.0,11.99,10,20,Tuesday,San Francisco,11.99
AAA Batteries (4-pack),1.0,2.99,10,16,Sunday,San Francisco,2.99
ThinkPad Laptop,1.0,999.99,10,16,Tuesday,Austin,999.99
Flatscreen TV,1.0,300.0,10,23,Thursday,New York City,300.0
Apple Airpods Headphones,1.0,150.0,10,20,Thursday,Los Angeles,150.0
AA Batteries (4-pack),1.0,3.84,10,20,Friday,Portland,3.84
27in 4K Gaming Monitor,1.0,389.99,10,18,Saturday,Boston,389.99
ThinkPad Laptop,1.0,999.99,10,7,Sunday,Atlanta,999.99
Bose SoundSport Headphones,1.0,99.99,10,11,Tuesday,Los Angeles,99.99
Apple Airpods Headphones,1.0,150.0,10,16,Wednesday,Dallas,150.0
AAA Batteries (4-pack),2.0,2.99,10,16,Friday,New York City,5.98
LG Washing Machine,1.0,600.0,10,22,Wednesday,New York City,600.0
Lightning Charging Cable,2.0,14.95,10,21,Friday,Atlanta,29.9
Google Phone,1.0,600.0,10,23,Thursday,Portland,600.0
USB-C Charging Cable,1.0,11.95,10,23,Thursday,Portland,11.95
Bose SoundSport Headphones,1.0,99.99,10,21,Sunday,Boston,99.99
AAA Batteries (4-pack),2.0,2.99,11,0,Friday,New York City,5.98
AA Batteries (4-pack),2.0,3.84,10,21,Wednesday,Los Angeles,7.68
Lightning Charging Cable,1.0,14.95,10,21,Tuesday,Los Angeles,14.95
Lightning Charging Cable,1.0,14.95,10,19,Monday,Los Angeles,14.95
AAA Batteries (4-pack),1.0,2.99,10,13,Saturday,Los Angeles,2.99
Vareebadd Phone,1.0,400.0,10,14,Saturday,Los Angeles,400.0
USB-C Charging Cable,1.0,11.95,10,14,Saturday,Los Angeles,11.95
ThinkPad Laptop,1.0,999.99,10,10,Sunday,San Francisco,999.99
27in FHD Monitor,1.0,149.99,10,9,Saturday,Los Angeles,149.99
Bose SoundSport Headphones,1.0,99.99,10,6,Tuesday,Dallas,99.99
20in Monitor,1.0,109.99,10,12,Wednesday,Dallas,109.99
Lightning Charging Cable,1.0,14.95,10,1,Thursday,San Francisco,14.95
34in Ultrawide Monitor,1.0,379.99,10,23,Saturday,New York City,379.99
AA Batteries (4-pack),1.0,3.84,10,17,Thursday,San Francisco,3.84
AAA Batteries (4-pack),1.0,2.99,10,16,Sunday,Seattle,2.99
AAA Batteries (4-pack),1.0,2.99,10,6,Wednesday,San Francisco,2.99
USB-C Charging Cable,1.0,11.95,10,0,Thursday,Dallas,11.95
Flatscreen TV,1.0,300.0,10,20,Tuesday,Boston,300.0
Lightning Charging Cable,1.0,14.95,10,19,Tuesday,New York City,14.95
Lightning Charging Cable,1.0,14.95,10,21,Monday,New York City,14.95
Google Phone,1.0,600.0,10,19,Friday,New York City,600.0
AAA Batteries (4-pack),1.0,2.99,10,16,Wednesday,New York City,2.99
Lightning Charging Cable,1.0,14.95,10,19,Wednesday,Atlanta,14.95
27in FHD Monitor,1.0,149.99,10,17,Wednesday,San Francisco,149.99
Google Phone,1.0,600.0,10,7,Sunday,Austin,600.0
USB-C Charging Cable,1.0,11.95,10,7,Sunday,Austin,11.95
Bose SoundSport Headphones,1.0,99.99,10,20,Saturday,Dallas,99.99
AA Batteries (4-pack),1.0,3.84,10,16,Wednesday,New York City,3.84
AA Batteries (4-pack),1.0,3.84,10,9,Saturday,Boston,3.84
USB-C Charging Cable,1.0,11.95,10,11,Wednesday,San Francisco,11.95
Lightning Charging Cable,1.0,14.95,10,10,Wednesday,Seattle,14.95
27in 4K Gaming Monitor,1.0,389.99,10,0,Saturday,New York City,389.99
AA Batteries (4-pack),1.0,3.84,10,13,Saturday,New York City,3.84
Wired Headphones,1.0,11.99,10,19,Tuesday,Los Angeles,11.99
Bose SoundSport Headphones,1.0,99.99,10,21,Friday,Atlanta,99.99
AA Batteries (4-pack),1.0,3.84,10,23,Wednesday,New York City,3.84
34in Ultrawide Monitor,1.0,379.99,10,18,Tuesday,New York City,379.99
USB-C Charging Cable,1.0,11.95,10,8,Monday,Seattle,11.95
AA Batteries (4-pack),1.0,3.84,10,18,Tuesday,Los Angeles,3.84
Google Phone,1.0,600.0,10,14,Thursday,Los Angeles,600.0
34in Ultrawide Monitor,1.0,379.99,10,14,Thursday,New York City,379.99
USB-C Charging Cable,1.0,11.95,10,21,Wednesday,Atlanta,11.95
Lightning Charging Cable,1.0,14.95,10,17,Thursday,Seattle,14.95
27in 4K Gaming Monitor,1.0,389.99,10,13,Friday,San Francisco,389.99
34in Ultrawide Monitor,1.0,379.99,10,13,Tuesday,Los Angeles,379.99
Bose SoundSport Headphones,1.0,99.99,10,14,Saturday,Los Angeles,99.99
27in FHD Monitor,1.0,149.99,10,7,Tuesday,Seattle,149.99
Macbook Pro Laptop,1.0,1700.0,10,14,Friday,Boston,1700.0
iPhone,1.0,700.0,10,21,Friday,Austin,700.0
Wired Headphones,1.0,11.99,10,17,Wednesday,New York City,11.99
AAA Batteries (4-pack),2.0,2.99,10,15,Wednesday,San Francisco,5.98
USB-C Charging Cable,1.0,11.95,10,22,Friday,Seattle,11.95
27in FHD Monitor,1.0,149.99,10,12,Monday,Dallas,149.99
34in Ultrawide Monitor,1.0,379.99,10,17,Tuesday,San Francisco,379.99
AAA Batteries (4-pack),2.0,2.99,10,20,Friday,San Francisco,5.98
iPhone,1.0,700.0,10,9,Thursday,Seattle,700.0
AA Batteries (4-pack),1.0,3.84,10,10,Tuesday,Portland,3.84
Apple Airpods Headphones,1.0,150.0,10,11,Wednesday,Dallas,150.0
AA Batteries (4-pack),1.0,3.84,10,20,Saturday,Los Angeles,3.84
27in 4K Gaming Monitor,1.0,389.99,10,2,Friday,Atlanta,389.99
AA Batteries (4-pack),1.0,3.84,10,19,Friday,New York City,3.84
Apple Airpods Headphones,1.0,150.0,10,18,Saturday,San Francisco,150.0
Flatscreen TV,1.0,300.0,10,22,Tuesday,Boston,300.0
Wired Headphones,1.0,11.99,10,23,Saturday,Los Angeles,11.99
AAA Batteries (4-pack),1.0,2.99,10,9,Sunday,San Francisco,2.99
Apple Airpods Headphones,1.0,150.0,10,16,Thursday,San Francisco,150.0
AA Batteries (4-pack),1.0,3.84,10,14,Saturday,Dallas,3.84
USB-C Charging Cable,1.0,11.95,10,20,Friday,Atlanta,11.95
Bose SoundSport Headphones,1.0,99.99,10,21,Saturday,San Francisco,99.99
AA Batteries (4-pack),1.0,3.84,10,23,Saturday,Portland,3.84
Apple Airpods Headphones,1.0,150.0,10,13,Saturday,Atlanta,150.0
Apple Airpods Headphones,1.0,150.0,10,22,Tuesday,San Francisco,150.0
Apple Airpods Headphones,1.0,150.0,10,20,Wednesday,Boston,150.0
34in Ultrawide Monitor,1.0,379.99,10,14,Wednesday,New York City,379.99
Lightning Charging Cable,1.0,14.95,10,18,Sunday,Dallas,14.95
AA Batteries (4-pack),1.0,3.84,10,19,Friday,New York City,3.84
iPhone,1.0,700.0,10,10,Tuesday,San Francisco,700.0
AA Batteries (4-pack),1.0,3.84,10,9,Thursday,New York City,3.84
iPhone,1.0,700.0,10,10,Saturday,Seattle,700.0
AA Batteries (4-pack),1.0,3.84,10,19,Monday,Portland,3.84
AA Batteries (4-pack),1.0,3.84,10,15,Monday,San Francisco,3.84
27in FHD Monitor,1.0,149.99,10,13,Friday,San Francisco,149.99
AA Batteries (4-pack),1.0,3.84,10,21,Thursday,Seattle,3.84
Apple Airpods Headphones,1.0,150.0,10,7,Tuesday,Los Angeles,150.0
Macbook Pro Laptop,1.0,1700.0,10,14,Tuesday,Los Angeles,1700.0
AA Batteries (4-pack),2.0,3.84,10,15,Monday,Seattle,7.68
iPhone,1.0,700.0,10,16,Wednesday,Los Angeles,700.0
Apple Airpods Headphones,1.0,150.0,10,23,Tuesday,Boston,150.0
Macbook Pro Laptop,1.0,1700.0,10,14,Friday,Los Angeles,1700.0
Apple Airpods Headphones,1.0,150.0,10,16,Thursday,Boston,150.0
Google Phone,1.0,600.0,10,18,Tuesday,Atlanta,600.0
Bose SoundSport Headphones,1.0,99.99,10,15,Thursday,Boston,99.99
Macbook Pro Laptop,1.0,1700.0,10,11,Friday,San Francisco,1700.0
Bose SoundSport Headphones,1.0,99.99,10,9,Monday,Los Angeles,99.99
AAA Batteries (4-pack),1.0,2.99,10,13,Wednesday,Los Angeles,2.99
LG Washing Machine,1.0,600.0,10,12,Tuesday,San Francisco,600.0
AAA Batteries (4-pack),2.0,2.99,10,12,Wednesday,Dallas,5.98
Google Phone,1.0,600.0,10,11,Sunday,San Francisco,600.0
Bose SoundSport Headphones,1.0,99.99,10,11,Sunday,San Francisco,99.99
AAA Batteries (4-pack),1.0,2.99,10,16,Saturday,Portland,2.99
Lightning Charging Cable,1.0,14.95,10,23,Thursday,San Francisco,14.95
Lightning Charging Cable,1.0,14.95,10,10,Sunday,San Francisco,14.95
Apple Airpods Headphones,1.0,150.0,10,7,Saturday,Portland,150.0
Apple Airpods Headphones,1.0,150.0,10,19,Sunday,San Francisco,150.0
iPhone,1.0,700.0,10,18,Sunday,San Francisco,700.0
20in Monitor,1.0,109.99,10,14,Saturday,San Francisco,109.99
AA Batteries (4-pack),2.0,3.84,10,10,Wednesday,Portland,7.68
Lightning Charging Cable,1.0,14.95,10,16,Saturday,Dallas,14.95
USB-C Charging Cable,1.0,11.95,10,10,Monday,Los Angeles,11.95
Lightning Charging Cable,1.0,14.95,10,19,Thursday,New York City,14.95
AA Batteries (4-pack),2.0,3.84,10,19,Friday,Los Angeles,7.68
USB-C Charging Cable,1.0,11.95,10,20,Tuesday,Portland,11.95
34in Ultrawide Monitor,1.0,379.99,10,21,Wednesday,San Francisco,379.99
Flatscreen TV,1.0,300.0,10,18,Thursday,New York City,300.0
USB-C Charging Cable,1.0,11.95,10,9,Wednesday,Los Angeles,11.95
USB-C Charging Cable,1.0,11.95,10,17,Sunday,Boston,11.95
Flatscreen TV,1.0,300.0,10,13,Wednesday,Atlanta,300.0
Bose SoundSport Headphones,1.0,99.99,10,12,Saturday,Boston,99.99
USB-C Charging Cable,1.0,11.95,10,12,Friday,Dallas,11.95
AAA Batteries (4-pack),2.0,2.99,10,11,Sunday,Los Angeles,5.98
Wired Headphones,1.0,11.99,10,16,Sunday,Los Angeles,11.99
USB-C Charging Cable,1.0,11.95,10,12,Sunday,Portland,11.95
USB-C Charging Cable,1.0,11.95,10,19,Wednesday,San Francisco,11.95
USB-C Charging Cable,1.0,11.95,10,14,Wednesday,Seattle,11.95
Apple Airpods Headphones,1.0,150.0,10,15,Thursday,Boston,150.0
Apple Airpods Headphones,1.0,150.0,10,11,Saturday,New York City,150.0
USB-C Charging Cable,1.0,11.95,10,10,Friday,Atlanta,11.95
AA Batteries (4-pack),1.0,3.84,10,15,Wednesday,Austin,3.84
Macbook Pro Laptop,1.0,1700.0,10,20,Saturday,San Francisco,1700.0
AAA Batteries (4-pack),1.0,2.99,10,7,Friday,San Francisco,2.99
27in 4K Gaming Monitor,1.0,389.99,10,13,Wednesday,New York City,389.99
Wired Headphones,1.0,11.99,10,21,Thursday,Los Angeles,11.99
34in Ultrawide Monitor,1.0,379.99,10,2,Monday,Seattle,379.99
Lightning Charging Cable,1.0,14.95,10,21,Tuesday,San Francisco,14.95
Flatscreen TV,1.0,300.0,10,10,Sunday,Austin,300.0
Bose SoundSport Headphones,1.0,99.99,10,20,Monday,San Francisco,99.99
Lightning Charging Cable,1.0,14.95,10,23,Sunday,Los Angeles,14.95
USB-C Charging Cable,1.0,11.95,10,11,Wednesday,Seattle,11.95
USB-C Charging Cable,1.0,11.95,10,12,Tuesday,San Francisco,11.95
Apple Airpods Headphones,1.0,150.0,10,14,Wednesday,Dallas,150.0
AAA Batteries (4-pack),3.0,2.99,10,21,Thursday,Los Angeles,8.97
Lightning Charging Cable,1.0,14.95,10,18,Friday,Seattle,14.95
Apple Airpods Headphones,1.0,150.0,10,21,Wednesday,Los Angeles,150.0
27in 4K Gaming Monitor,1.0,389.99,10,19,Friday,Dallas,389.99
Lightning Charging Cable,1.0,14.95,10,16,Saturday,San Francisco,14.95
Wired Headphones,1.0,11.99,10,21,Wednesday,Atlanta,11.99
Bose SoundSport Headphones,1.0,99.99,10,23,Saturday,San Francisco,99.99
Apple Airpods Headphones,1.0,150.0,10,20,Sunday,Los Angeles,150.0
USB-C Charging Cable,1.0,11.95,10,12,Sunday,Seattle,11.95
USB-C Charging Cable,1.0,11.95,10,11,Tuesday,San Francisco,11.95
Lightning Charging Cable,1.0,14.95,10,10,Sunday,Seattle,14.95
USB-C Charging Cable,1.0,11.95,10,10,Sunday,Seattle,11.95
AAA Batteries (4-pack),1.0,2.99,10,11,Thursday,Dallas,2.99
USB-C Charging Cable,1.0,11.95,10,17,Wednesday,San Francisco,11.95
AAA Batteries (4-pack),1.0,2.99,10,12,Tuesday,Boston,2.99
AA Batteries (4-pack),1.0,3.84,10,12,Friday,Los Angeles,3.84
Bose SoundSport Headphones,1.0,99.99,10,0,Saturday,San Francisco,99.99
Bose SoundSport Headphones,1.0,99.99,10,22,Thursday,Los Angeles,99.99
Wired Headphones,1.0,11.99,10,10,Saturday,San Francisco,11.99
USB-C Charging Cable,1.0,11.95,10,16,Friday,Boston,11.95
USB-C Charging Cable,1.0,11.95,10,8,Saturday,Los Angeles,11.95
USB-C Charging Cable,1.0,11.95,10,15,Sunday,Portland,11.95
AA Batteries (4-pack),1.0,3.84,10,5,Tuesday,New York City,3.84
Apple Airpods Headphones,1.0,150.0,10,12,Friday,Portland,150.0
Lightning Charging Cable,1.0,14.95,10,16,Friday,Boston,14.95
iPhone,1.0,700.0,10,20,Saturday,Portland,700.0
Google Phone,1.0,600.0,10,7,Tuesday,New York City,600.0
AAA Batteries (4-pack),3.0,2.99,10,14,Saturday,Los Angeles,8.97
Lightning Charging Cable,1.0,14.95,10,14,Saturday,Los Angeles,14.95
Lightning Charging Cable,1.0,14.95,10,9,Wednesday,Seattle,14.95
Apple Airpods Headphones,1.0,150.0,10,10,Monday,Dallas,150.0
Bose SoundSport Headphones,1.0,99.99,10,19,Tuesday,Atlanta,99.99
AAA Batteries (4-pack),1.0,2.99,10,13,Tuesday,New York City,2.99
20in Monitor,1.0,109.99,10,16,Thursday,Boston,109.99
Macbook Pro Laptop,1.0,1700.0,10,22,Tuesday,Austin,1700.0
USB-C Charging Cable,1.0,11.95,10,18,Thursday,Boston,11.95
AAA Batteries (4-pack),4.0,2.99,10,11,Wednesday,Los Angeles,11.96
Google Phone,1.0,600.0,10,14,Thursday,Portland,600.0
Lightning Charging Cable,1.0,14.95,10,14,Thursday,Portland,14.95
AAA Batteries (4-pack),1.0,2.99,10,20,Monday,San Francisco,2.99
Lightning Charging Cable,1.0,14.95,10,12,Wednesday,Boston,14.95
USB-C Charging Cable,1.0,11.95,10,21,Friday,Los Angeles,11.95
ThinkPad Laptop,1.0,999.99,10,21,Monday,Dallas,999.99
Bose SoundSport Headphones,1.0,99.99,10,12,Thursday,New York City,99.99
iPhone,1.0,700.0,10,14,Friday,San Francisco,700.0
Bose SoundSport Headphones,1.0,99.99,10,9,Wednesday,New York City,99.99
ThinkPad Laptop,1.0,999.99,10,11,Tuesday,San Francisco,999.99
27in 4K Gaming Monitor,1.0,389.99,10,17,Thursday,Los Angeles,389.99
27in 4K Gaming Monitor,1.0,389.99,10,16,Sunday,New York City,389.99
Macbook Pro Laptop,1.0,1700.0,10,15,Saturday,Los Angeles,1700.0
AA Batteries (4-pack),2.0,3.84,10,14,Wednesday,San Francisco,7.68
Vareebadd Phone,1.0,400.0,10,15,Tuesday,Dallas,400.0
27in FHD Monitor,1.0,149.99,10,16,Thursday,Dallas,149.99
Wired Headphones,1.0,11.99,10,7,Monday,Los Angeles,11.99
